,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
51988,12343612,JE203408,04/18/2021 11:04:00 PM,001XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1232,12,27.0,28,14,1171070.0,1899624.0,2021,04/25/2021 04:52:22 PM,41.880042178000004,-87.647310685,"(41.880042178, -87.647310685)"
51989,12343505,JE203090,04/18/2021 03:00:00 AM,019XX W 48TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,931,9,15.0,61,06,1164019.0,1872840.0,2021,04/25/2021 04:52:22 PM,41.806695917,-87.67395607,"(41.806695917, -87.67395607)"
51990,12343727,JE202617,04/18/2021 01:30:00 AM,005XX S CLARK ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,123,1,4.0,32,08B,1175611.0,1897853.0,2021,04/25/2021 04:52:22 PM,41.875081631,-87.63069009,"(41.875081631, -87.63069009)"
51994,12343386,JE203203,04/18/2021 05:35:00 PM,058XX N GLENWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,2013,20,48.0,77,08B,1165931.0,1938685.0,2021,04/25/2021 04:52:22 PM,41.987338819,-87.665062403,"(41.987338819, -87.665062403)"
51995,12344758,JE204738,04/18/2021 01:30:00 PM,006XX W DIVISION ST,0810,THEFT,OVER $500,STREET,False,False,1822,18,27.0,8,06,1171647.0,1908246.0,2021,04/25/2021 04:52:22 PM,41.903688803,-87.64493803100001,"(41.903688803, -87.644938031)"
51996,12343032,JE202752,04/18/2021 08:30:00 AM,002XX E HURON ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,1834,18,42.0,8,08B,1178046.0,1905133.0,2021,04/25/2021 04:52:22 PM,41.895003278000004,-87.62152816,"(41.895003278, -87.62152816)"
51999,12343264,JE202938,04/18/2021 02:29:00 AM,055XX W WINDSOR AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1623,16,45.0,15,06,1138542.0,1929724.0,2021,04/25/2021 04:52:22 PM,41.963291308,-87.766019488,"(41.963291308, -87.766019488)"
52000,12346583,JE207036,04/18/2021 06:00:00 PM,012XX S TROY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1022,10,24.0,29,11,1155555.0,1894259.0,2021,04/25/2021 04:52:22 PM,41.865646249,-87.704424269,"(41.865646249, -87.704424269)"
52001,12343201,JE202967,04/18/2021 12:50:00 PM,102XX W ZEMKE RD,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1654,16,41.0,76,08B,1106955.0,1941060.0,2021,04/25/2021 04:52:22 PM,41.994913946,-87.881937669,"(41.994913946, -87.881937669)"
52002,12343821,JE203636,04/18/2021 07:55:00 PM,039XX W POLK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,1132,11,24.0,26,14,1150175.0,1896075.0,2021,04/25/2021 04:52:22 PM,41.87073602,-87.724127363,"(41.87073602, -87.724127363)"
52005,12343507,JE203240,04/18/2021 06:39:00 PM,034XX W HURON ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1121,11,27.0,23,04B,1153112.0,1904450.0,2021,04/25/2021 04:52:22 PM,41.893660185,-87.713122343,"(41.893660185, -87.713122343)"
52006,12343922,JE203547,04/18/2021 05:00:00 PM,064XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,722,7,20.0,68,14,1175169.0,1862368.0,2021,04/25/2021 04:52:22 PM,41.777717655,-87.63337439700001,"(41.777717655, -87.633374397)"
52007,12343107,JE202847,04/18/2021 10:45:00 AM,060XX W BERENICE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1633,16,38.0,17,08B,1135461.0,1924970.0,2021,04/25/2021 04:52:22 PM,41.950301277,-87.77746082799999,"(41.950301277, -87.777460828)"
52009,12343440,JE203058,04/18/2021 03:06:00 PM,070XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,332,3,5.0,43,08A,1190762.0,1858684.0,2021,04/25/2021 04:52:22 PM,41.767245969,-87.57632989,"(41.767245969, -87.57632989)"
52010,12343161,JE202839,04/18/2021 10:36:00 AM,016XX W 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,611,6,17.0,71,08B,1166588.0,1853647.0,2021,04/25/2021 04:52:22 PM,41.753973426,-87.665080861,"(41.753973426, -87.665080861)"
52011,12344969,JE205011,04/18/2021 06:30:00 PM,105XX S WALLACE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2233,22,34.0,49,06,1174175.0,1834827.0,2021,04/25/2021 04:52:22 PM,41.70216371,-87.63783438,"(41.70216371, -87.63783438)"
52012,12348284,JE208859,04/17/2021 05:17:00 PM,017XX W Fullerton Ave,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1811,18,32.0,7,06,,,2021,04/25/2021 04:52:22 PM,,,
52013,12343346,JE203178,04/18/2021 11:00:00 AM,030XX W 21ST PL,0560,ASSAULT,SIMPLE,STREET,False,False,1022,10,24.0,30,08A,1156490.0,1889561.0,2021,04/25/2021 04:52:22 PM,41.85273558,-87.701118816,"(41.85273558, -87.701118816)"
52015,12343242,JE202962,04/18/2021 12:15:00 PM,059XX N NORTHWEST HWY,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1611,16,41.0,10,04A,1131257.0,1938932.0,2021,04/25/2021 04:52:22 PM,41.988688189,-87.79259070399999,"(41.988688189, -87.792590704)"
52016,12342979,JE202649,04/18/2021 04:00:00 AM,047XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,931,9,15.0,61,08B,1164484.0,1873279.0,2021,04/25/2021 04:52:22 PM,41.807890782,-87.67223821399999,"(41.807890782, -87.672238214)"
52018,12343254,JE203036,04/18/2021 12:00:00 PM,030XX W GUNNISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1713,17,33.0,14,08B,1155244.0,1932065.0,2021,04/25/2021 04:52:22 PM,41.969395281,-87.70454839799999,"(41.969395281, -87.704548398)"
52021,12343530,JE203164,04/18/2021 12:00:00 AM,001XX W 125TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,523,5,9.0,53,08A,1177784.0,1822074.0,2021,04/25/2021 04:52:22 PM,41.667086835,-87.625003255,"(41.667086835, -87.625003255)"
52022,12343179,JE202897,04/18/2021 11:30:00 AM,038XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1133,11,24.0,26,14,1150870.0,1895759.0,2021,04/25/2021 04:52:22 PM,41.869855316999995,-87.721584027,"(41.869855317, -87.721584027)"
52024,12342860,JE202564,04/18/2021 12:35:00 AM,025XX N LOWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2524,25,31.0,20,08B,1146959.0,1916444.0,2021,04/25/2021 04:52:22 PM,41.926692767,-87.735413334,"(41.926692767, -87.735413334)"
52025,12343584,JE203349,04/18/2021 09:15:00 PM,055XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1633,16,36.0,15,08B,1138614.0,1923382.0,2021,04/25/2021 04:52:22 PM,41.945886948,-87.765909153,"(41.945886948, -87.765909153)"
52026,12344074,JE203379,04/18/2021 09:40:00 PM,054XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1522,15,29.0,25,08B,1140119.0,1900219.0,2021,04/25/2021 04:52:22 PM,41.882297605,-87.760945417,"(41.882297605, -87.760945417)"
52027,12343422,JE203190,04/18/2021 04:10:00 PM,007XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1112,11,37.0,23,08B,1150258.0,1904613.0,2021,04/25/2021 04:52:22 PM,41.894163606999996,-87.72359993,"(41.894163607, -87.72359993)"
52028,12343684,JE203433,04/18/2021 11:50:00 PM,088XX S DAUPHIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,632,6,8.0,44,08B,1183937.0,1846636.0,2021,04/25/2021 04:52:22 PM,41.73434712,-87.60172154899999,"(41.73434712, -87.601721549)"
52029,12345363,JE205413,04/18/2021 09:00:00 AM,027XX W 86TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,835,8,18.0,70,14,1159725.0,1847138.0,2021,04/25/2021 04:52:22 PM,41.736255235,-87.690409809,"(41.736255235, -87.690409809)"
52030,12343639,JE202662,04/18/2021 05:00:00 AM,023XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1432,14,32.0,22,08B,1160058.0,1915887.0,2021,04/25/2021 04:52:22 PM,41.924903583,-87.687295639,"(41.924903583, -87.687295639)"
52031,12345866,JE206140,04/18/2021 12:00:00 AM,005XX W OAKDALE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1934,19,44.0,6,06,1172156.0,1919860.0,2021,04/25/2021 04:52:22 PM,41.935546943,-87.642724821,"(41.935546943, -87.642724821)"
52032,12343330,JE203044,04/18/2021 01:40:00 PM,095XX S GREENWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,511,5,8.0,50,04A,1185216.0,1841886.0,2021,04/25/2021 04:52:22 PM,41.721282658,-87.597184751,"(41.721282658, -87.597184751)"
52033,12342946,JE202622,04/18/2021 02:30:00 AM,045XX N MAGNOLIA AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,True,False,1913,19,46.0,3,04B,1167101.0,1930303.0,2021,04/25/2021 04:52:22 PM,41.964313223000005,-87.66100108200001,"(41.964313223, -87.661001082)"
52035,12343281,JE203059,04/18/2021 03:10:00 PM,021XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,132,1,3.0,33,14,1177977.0,1890072.0,2021,04/25/2021 04:52:22 PM,41.853676611,-87.622239838,"(41.853676611, -87.622239838)"
52036,12343581,JE203214,04/18/2021 12:00:00 PM,002XX E 118TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,532,5,9.0,53,11,1179826.0,1826770.0,2021,04/25/2021 04:52:22 PM,41.679927064,-87.617387348,"(41.679927064, -87.617387348)"
52037,12342990,JE202674,04/18/2021 06:00:00 AM,083XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,613,6,21.0,71,14,1171100.0,1849541.0,2021,04/25/2021 04:52:22 PM,41.742608657,-87.64866564100001,"(41.742608657, -87.648665641)"
52039,12343601,JE203399,04/18/2021 10:00:00 PM,073XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733,7,17.0,68,08B,1169922.0,1856172.0,2021,04/25/2021 04:52:22 PM,41.760830644,-87.65278967299999,"(41.760830644, -87.652789673)"
52041,12343364,JE203201,04/18/2021 11:30:00 AM,020XX N CLARK ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1814,18,43.0,7,06,1173986.0,1913691.0,2021,04/25/2021 04:52:22 PM,41.918578314,-87.636183854,"(41.918578314, -87.636183854)"
52042,12343633,JE203392,04/18/2021 10:39:00 PM,002XX W 37TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,True,915,9,3.0,34,04A,1175050.0,1880426.0,2021,04/25/2021 04:52:22 PM,41.827273233,-87.63327146299999,"(41.827273233, -87.633271463)"
52043,12342915,JE202590,04/18/2021 01:33:00 AM,019XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,1434,14,32.0,22,08B,1162717.0,1913111.0,2021,04/25/2021 04:52:22 PM,41.917230668,-87.677603282,"(41.917230668, -87.677603282)"
52045,12344308,JE203710,04/18/2021 12:25:00 PM,045XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,215,2,3.0,38,06,,,2021,04/25/2021 04:52:22 PM,,,
52046,12343358,JE203230,04/18/2021 04:00:00 PM,075XX S KENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,411,4,5.0,43,14,1186519.0,1855203.0,2021,04/25/2021 04:52:22 PM,41.757795206,-87.591991993,"(41.757795206, -87.591991993)"
52047,12343390,JE203269,04/18/2021 06:40:00 PM,053XX N HARLEM AVE,0460,BATTERY,SIMPLE,STREET,False,False,1613,16,41.0,10,08B,1127360.0,1934472.0,2021,04/25/2021 04:52:22 PM,41.976516125,-87.80702542700001,"(41.976516125, -87.807025427)"
52050,12342988,JE202581,04/18/2021 12:49:00 AM,017XX W CERMAK RD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1034,10,25.0,31,04B,1164866.0,1889449.0,2021,04/25/2021 04:52:22 PM,41.852254902,-87.670379452,"(41.852254902, -87.670379452)"
52051,12343614,JE203009,04/18/2021 02:04:00 PM,107XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,2233,22,34.0,75,14,1172884.0,1833717.0,2021,04/25/2021 04:52:22 PM,41.699146214,-87.642594245,"(41.699146214, -87.642594245)"
52054,12343218,JE203011,04/18/2021 01:30:00 PM,023XX W IOWA ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1212,12,1.0,24,06,1160661.0,1905937.0,2021,04/25/2021 04:52:22 PM,41.89758755,-87.68535615100001,"(41.89758755, -87.685356151)"
52056,12343419,JE203264,04/18/2021 06:00:00 PM,052XX S ELLSWORTH DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,False,True,233,2,4.0,40,04B,1180325.0,1870471.0,2021,04/25/2021 04:52:22 PM,41.799836322,-87.61422410899999,"(41.799836322, -87.614224109)"
52057,12343575,JE203322,04/18/2021 08:57:00 PM,074XX S STEWART AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,732,7,6.0,69,04B,1174912.0,1855673.0,2021,04/25/2021 04:52:22 PM,41.759351543,-87.634515974,"(41.759351543, -87.634515974)"
52058,12342936,JE202642,04/18/2021 03:57:00 AM,050XX W PARKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2521,25,31.0,19,08B,1142270.0,1917816.0,2021,04/25/2021 04:52:22 PM,41.930546105,-87.752609371,"(41.930546105, -87.752609371)"
52059,12345877,JE205395,04/18/2021 04:10:00 AM,039XX W WABANSIA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2535,25,26.0,23,06,,,2021,04/25/2021 04:52:22 PM,,,
52060,12343086,JE202764,04/18/2021 09:10:00 AM,046XX W NORTH AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2533,25,37.0,25,06,1145011.0,1910225.0,2021,04/25/2021 04:52:22 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
52063,12344474,JE204430,04/18/2021 10:00:00 PM,071XX S WOODLAWN AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,324,3,5.0,69,04B,1185453.0,1857723.0,2021,04/25/2021 04:52:22 PM,41.764735467,-87.59581952399999,"(41.764735467, -87.595819524)"
52065,12343695,JE203480,04/18/2021 08:00:00 PM,067XX S KEDZIE AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,831,8,17.0,66,08B,1156211.0,1859632.0,2021,04/25/2021 04:52:22 PM,41.770612086,-87.702948621,"(41.770612086, -87.702948621)"
52066,12343270,JE203063,04/18/2021 03:10:00 PM,035XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,212,2,3.0,35,14,1179100.0,1881426.0,2021,04/25/2021 04:52:22 PM,41.829925787,-87.618382231,"(41.829925787, -87.618382231)"
52067,12343005,JE202679,04/18/2021 06:25:00 AM,021XX W 63RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,726,7,16.0,67,04A,1163314.0,1862842.0,2021,04/25/2021 04:52:22 PM,41.779274948,-87.676821816,"(41.779274948, -87.676821816)"
52069,12343528,JE203145,04/18/2021 02:00:00 PM,001XX E 71ST ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,322,3,6.0,69,06,1178567.0,1857978.0,2021,04/25/2021 04:52:22 PM,41.76559446,-87.621050648,"(41.76559446, -87.621050648)"
52070,12343365,JE203141,04/18/2021 04:44:00 PM,099XX S COMMERCIAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,431,4,10.0,51,04A,1197860.0,1839471.0,2021,04/25/2021 04:52:22 PM,41.714349664000004,-87.550953562,"(41.714349664, -87.550953562)"
52071,12344012,JE203864,04/18/2021 11:00:00 AM,073XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,735,7,17.0,67,08B,1166282.0,1856095.0,2021,04/25/2021 04:52:22 PM,41.760697593,-87.666132675,"(41.760697593, -87.666132675)"
52074,12343383,JE203234,04/18/2021 06:00:00 PM,067XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,723,7,6.0,68,11,1171468.0,1860161.0,2021,04/25/2021 04:52:22 PM,41.771743249000004,-87.647006852,"(41.771743249, -87.647006852)"
52075,12345657,JE205880,04/18/2021 02:00:00 PM,013XX S CHRISTIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1021,10,24.0,29,08B,1154244.0,1893636.0,2021,04/25/2021 04:52:22 PM,41.863962923,-87.70925367,"(41.863962923, -87.70925367)"
52077,12343208,JE202944,04/18/2021 12:32:00 PM,066XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,725,7,16.0,67,04A,1166817.0,1860596.0,2021,04/25/2021 04:52:22 PM,41.77303753,-87.66404350799999,"(41.77303753, -87.664043508)"
52078,12343495,JE203235,04/18/2021 06:15:00 PM,078XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,6,17.0,71,08B,1165712.0,1852675.0,2021,04/25/2021 04:52:22 PM,41.751324747,-87.668318647,"(41.751324747, -87.668318647)"
52079,12343595,JE203411,04/18/2021 10:00:00 PM,056XX S INDIANA AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,231,2,20.0,40,04B,1178563.0,1867573.0,2021,04/25/2021 04:52:22 PM,41.791924208000005,-87.620773891,"(41.791924208, -87.620773891)"
52080,12346560,JE206992,04/18/2021 05:30:00 PM,003XX N PEORIA,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12,27.0,28,14,,,2021,04/25/2021 04:52:22 PM,,,
52082,12344317,JE203687,04/18/2021 06:30:00 PM,044XX N Malden St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1913,19,46.0,3,11,1166744.0,1929488.0,2021,04/25/2021 04:52:22 PM,41.962084512,-87.662337129,"(41.962084512, -87.662337129)"
52083,12343519,JE203321,04/18/2021 08:30:00 PM,013XX S MILLARD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1011,10,24.0,29,04B,1152251.0,1893652.0,2021,04/25/2021 04:52:22 PM,41.864046351999995,-87.716569511,"(41.864046352, -87.716569511)"
52084,12344099,JE204090,04/18/2021 07:50:00 PM,082XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,423,4,7.0,46,14,1194939.0,1850817.0,2021,04/25/2021 04:52:22 PM,41.745556427,-87.561278519,"(41.745556427, -87.561278519)"
52085,12343093,JE202714,04/18/2021 07:53:00 AM,092XX S MANISTEE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,423,4,7.0,48,04A,1196246.0,1844113.0,2021,04/25/2021 04:52:22 PM,41.727127822,-87.55671119799999,"(41.727127822, -87.556711198)"
52087,12343731,JE203497,04/18/2021 04:45:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,STREET,False,False,312,3,20.0,42,06,1180043.0,1861816.0,2021,04/25/2021 04:52:22 PM,41.776092657,-87.615523266,"(41.776092657, -87.615523266)"
52088,12342975,JE202661,04/18/2021 05:00:00 AM,052XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,231,2,3.0,40,08B,1178050.0,1870145.0,2021,04/25/2021 04:52:22 PM,41.798993671999995,-87.62257698299999,"(41.798993672, -87.622576983)"
52089,12343164,JE202791,04/18/2021 09:50:00 AM,001XX W 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,623,6,17.0,44,08B,1176889.0,1851945.0,2021,04/25/2021 04:52:22 PM,41.749077175,-87.627382482,"(41.749077175, -87.627382482)"
52090,12343652,JE203423,04/18/2021 11:30:00 PM,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1935,19,43.0,7,06,1171920.0,1917941.0,2021,04/25/2021 04:52:22 PM,41.930286341999995,-87.64364886,"(41.930286342, -87.64364886)"
52093,12344696,JE204674,04/18/2021 07:00:00 AM,013XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1424,14,2.0,24,11,1161485.0,1909186.0,2021,04/25/2021 04:52:22 PM,41.906485941,-87.682239126,"(41.906485941, -87.682239126)"
52094,12344147,JE203963,04/18/2021 06:00:00 PM,056XX S PEORIA ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,712,7,16.0,68,06,1171272.0,1867344.0,2021,04/25/2021 04:52:22 PM,41.791458525,-87.64751531700001,"(41.791458525, -87.647515317)"
52095,12343176,JE202894,04/18/2021 05:00:00 AM,013XX W CULLERTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1235,12,25.0,31,14,1167805.0,1890538.0,2021,04/25/2021 04:52:22 PM,41.855180443,-87.65956115700001,"(41.855180443, -87.659561157)"
52096,12343263,JE202912,04/18/2021 11:50:00 AM,067XX S LOOMIS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,724,7,17.0,67,08B,1168161.0,1859932.0,2021,04/25/2021 04:52:22 PM,41.771186621999995,-87.659135818,"(41.771186622, -87.659135818)"
52097,12343441,JE202886,04/18/2021 11:17:00 AM,064XX N FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2412,24,50.0,2,08B,1156825.0,1942596.0,2021,04/25/2021 04:52:22 PM,41.998260857,-87.698448002,"(41.998260857, -87.698448002)"
52099,12343149,JE202867,04/18/2021 10:08:00 AM,005XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1831,18,42.0,8,06,1176272.0,1904025.0,2021,04/25/2021 04:52:22 PM,41.89200307,-87.628076963,"(41.89200307, -87.628076963)"
52100,12343065,JE202776,04/18/2021 08:00:00 AM,117XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,False,True,524,5,34.0,53,06,1172102.0,1826942.0,2021,04/25/2021 04:52:22 PM,41.680571711999995,-87.645655605,"(41.680571712, -87.645655605)"
52101,12343535,JE203119,04/18/2021 03:00:00 PM,039XX W OGDEN AVE,0460,BATTERY,SIMPLE,GAS STATION,False,False,1013,10,22.0,29,08B,1150286.0,1889027.0,2021,04/25/2021 04:52:22 PM,41.851393305,-87.723903515,"(41.851393305, -87.723903515)"
52105,12343200,JE202852,04/18/2021 10:20:00 AM,039XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,True,213,2,3.0,38,06,1177806.0,1879008.0,2021,04/25/2021 04:52:22 PM,41.823320055,-87.62320320299999,"(41.823320055, -87.623203203)"
52108,12345394,JE205581,04/18/2021 04:00:00 PM,050XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1623,16,45.0,11,14,1141962.0,1932779.0,2021,04/25/2021 04:52:22 PM,41.971611658,-87.75336912600001,"(41.971611658, -87.753369126)"
52109,12343600,JE203397,04/18/2021 09:45:00 PM,110XX S WESTERN AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2212,22,19.0,75,04A,1162366.0,1831201.0,2021,04/25/2021 04:52:22 PM,41.692466898,-87.68117628700001,"(41.692466898, -87.681176287)"
52111,12345058,JE204868,04/18/2021 08:00:00 PM,030XX W 39TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,921,9,12.0,58,06,1156780.0,1878278.0,2021,04/25/2021 04:52:22 PM,41.821767828,-87.700359595,"(41.821767828, -87.700359595)"
52112,12343661,JE203393,04/18/2021 09:35:00 AM,113XX S WALLACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,2233,22,34.0,49,08B,1174333.0,1829738.0,2021,04/25/2021 04:52:22 PM,41.68819522,-87.637406391,"(41.68819522, -87.637406391)"
52113,12343255,JE202918,04/18/2021 11:56:00 AM,012XX W 73RD PL,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,734,7,17.0,67,04A,1169085.0,1856038.0,2021,04/25/2021 04:52:22 PM,41.76048106,-87.65586119,"(41.76048106, -87.65586119)"
52114,12343642,JE202663,04/18/2021 05:05:00 AM,023XX W FULLERTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,True,1432,14,32.0,22,14,1160058.0,1915887.0,2021,04/25/2021 04:52:22 PM,41.924903583,-87.687295639,"(41.924903583, -87.687295639)"
52115,12343508,JE203232,04/18/2021 05:45:00 PM,029XX S POPLAR AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,False,913,9,11.0,60,04B,1170627.0,1885385.0,2021,04/25/2021 04:52:22 PM,41.84097894,-87.649353839,"(41.84097894, -87.649353839)"
52118,12343536,JE203268,04/18/2021 06:30:00 PM,0000X N MENARD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1513,15,29.0,25,04B,1137716.0,1899693.0,2021,04/25/2021 04:52:22 PM,41.880897833,-87.76978207100001,"(41.880897833, -87.769782071)"
52119,12343119,JE202778,04/18/2021 09:20:00 AM,079XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,835,8,18.0,70,08B,1161426.0,1851877.0,2021,04/25/2021 04:52:22 PM,41.749224747,-87.68404689200001,"(41.749224747, -87.684046892)"
